2.071074485778808594e+00,-3.825272321701049805e+00,9.919372200965881348e-01,-6.128763779997825623e-03,-1.193759590387344360e-02,-7.635288834571838379e-01,6.456342339515686035e-01,-2.425939142704010010e-01,1.678537726402282715e-01,1.925487071275711060e-01,5.554632544517517090e-01,-1.217749044299125671e-01,-3.045929670333862305e-01,-2.640164196491241455e-01,-1.945752799510955811e-01,-1.179558262228965759e-01,5.085221529006958008e-01,1.812720596790313721e-01,-3.237091302871704102e-01,1.180774439126253128e-02,-1.524782553315162659e-02,1.632330119609832764e-01,-1.196059212088584900e-01,1.560537576675415039e+00,-1.462516784667968750e-01,1.061859369277954102e+00,-3.151831030845642090e-01,4.626261442899703979e-02,7.256389260292053223e-01,-2.075589001178741455e-01,-1.460402607917785645e+00,-1.468318998813629150e-01,9.620786309242248535e-01,-1.985336393117904663e-01,1.339220851659774780e-01,-4.428535401821136475e-01
2.070871353149414062e+00,-3.825173377990722656e+00,9.926187992095947266e-01,-5.367029458284378052e-03,-1.110082119703292847e-02,-7.633297443389892578e-01,6.458913683891296387e-01,-2.408260703086853027e-01,1.670186221599578857e-01,1.933254003524780273e-01,5.477164983749389648e-01,-1.217634752392768860e-01,-3.011546730995178223e-01,-2.614352107048034668e-01,-1.931230127811431885e-01,-1.202832162380218506e-01,5.008015036582946777e-01,1.813822984695434570e-01,-3.205544352531433105e-01,9.589983150362968445e-03,-1.406954508274793625e-02,1.595007628202438354e-01,-1.194747239351272583e-01,1.557509779930114746e+00,-1.439296007156372070e-01,1.058240175247192383e+00,-3.081808686256408691e-01,4.864474758505821228e-02,7.241507172584533691e-01,-2.138607800006866455e-01,-1.458385586738586426e+00,-1.456325054168701172e-01,9.649830460548400879e-01,-1.987120360136032104e-01,1.335338205099105835e-01,-4.406998157501220703e-01
2.070631265640258789e+00,-3.825138092041015625e+00,9.930896759033203125e-01,-4.548250231891870499e-03,-1.049853209406137466e-02,-7.630860209465026855e-01,6.461957097053527832e-01,-2.392944693565368652e-01,1.658890694379806519e-01,1.938184946775436401e-01,5.409365892410278320e-01,-1.218743026256561279e-01,-2.980663776397705078e-01,-2.602616846561431885e-01,-1.926844716072082520e-01,-1.228015497326850891e-01,4.957234561443328857e-01,1.813229471445083618e-01,-3.184019923210144043e-01,7.227437105029821396e-03,-1.296443212777376175e-02,1.559629887342453003e-01,-1.165730655193328857e-01,1.554061532020568848e+00,-1.384704560041427612e-01,1.053081870079040527e+00,-3.008528351783752441e-01,5.137732625007629395e-02,7.247709035873413086e-01,-2.146871238946914673e-01,-1.456790447235107422e+00,-1.483327895402908325e-01,9.647634625434875488e-01,-1.965127587318420410e-01,1.339997947216033936e-01,-4.399796426296234131e-01
2.070313930511474609e+00,-3.825221061706542969e+00,9.932920336723327637e-01,-3.832311602309346199e-03,-1.039615925401449203e-02,-7.627695202827453613e-01,6.465755105018615723e-01,-2.376712113618850708e-01,1.643758416175842285e-01,1.938448995351791382e-01,5.359241962432861328e-01,-1.222024336457252502e-01,-2.958470880985260010e-01,-2.605813443660736084e-01,-1.933147311210632324e-01,-1.240542456507682800e-01,4.945433735847473145e-01,1.816753447055816650e-01,-3.181382715702056885e-01,4.947850015014410019e-03,-1.251656375825405121e-02,1.536692976951599121e-01,-1.091997399926185608e-01,1.550888895988464355e+00,-1.298236101865768433e-01,1.045796155929565430e+00,-2.947527170181274414e-01,5.256108194589614868e-02,7.285866141319274902e-01,-2.109532952308654785e-01,-1.454499602317810059e+00,-1.583042144775390625e-01,9.618741869926452637e-01,-1.959537863731384277e-01,1.333854198455810547e-01,-4.408634305000305176e-01
2.069874525070190430e+00,-3.825397491455078125e+00,9.933230876922607422e-01,-3.289704909548163414e-03,-1.065443269908428192e-02,-7.624365687370300293e-01,6.469668745994567871e-01,-2.358981072902679443e-01,1.628886908292770386e-01,1.936943084001541138e-01,5.324150919914245605e-01,-1.227209493517875671e-01,-2.943227589130401611e-01,-2.617737948894500732e-01,-1.944208592176437378e-01,-1.242338865995407104e-01,4.961780607700347900e-01,1.816679686307907104e-01,-3.193949759006500244e-01,2.931651659309864044e-03,-1.249091792851686478e-02,1.524917632341384888e-01,-1.013003736734390259e-01,1.548089504241943359e+00,-1.173393875360488892e-01,1.038261055946350098e+00,-2.871739864349365234e-01,5.233721435070037842e-02,7.335180044174194336e-01,-2.064038217067718506e-01,-1.453141212463378906e+00,-1.654800474643707275e-01,9.606526494026184082e-01,-1.938993036746978760e-01,1.330801099538803101e-01,-4.428644776344299316e-01
2.069286823272705078e+00,-3.825642585754394531e+00,9.932071566581726074e-01,-2.899083541706204414e-03,-1.113487035036087036e-02,-7.620811462402343750e-01,6.473793387413024902e-01,-2.345145940780639648e-01,1.617840081453323364e-01,1.934755295515060425e-01,5.307437181472778320e-01,-1.233060061931610107e-01,-2.935360074043273926e-01,-2.633910477161407471e-01,-1.957568824291229248e-01,-1.240026131272315979e-01,4.996469318866729736e-01,1.814688444137573242e-01,-3.216105401515960693e-01,1.318347756750881672e-03,-1.266054715961217880e-02,1.516407132148742676e-01,-9.641636908054351807e-02,1.545991778373718262e+00,-1.059785336256027222e-01,1.031957864761352539e+00,-2.802359759807586670e-01,5.279358476400375366e-02,7.382612228393554688e-01,-2.009978443384170532e-01,-1.452497243881225586e+00,-1.730561256408691406e-01,9.609657526016235352e-01,-1.919251978397369385e-01,1.325835138559341431e-01,-4.438998699188232422e-01
2.068561315536499023e+00,-3.826059818267822266e+00,9.925431013107299805e-01,-4.053812474012374878e-03,-1.283715199679136276e-02,-7.617031335830688477e-01,6.477863192558288574e-01,-2.368160039186477661e-01,1.630032360553741455e-01,1.898735314607620239e-01,5.428867936134338379e-01,-1.247369274497032166e-01,-3.002454936504364014e-01,-2.678326368331909180e-01,-1.983349919319152832e-01,-1.207102090120315552e-01,5.154373645782470703e-01,1.820863485336303711e-01,-3.304512500762939453e-01,-2.749505219981074333e-04,-1.251702010631561279e-02,1.538300067186355591e-01,-9.382808208465576172e-02,1.544875741004943848e+00,-9.811410307884216309e-02,1.028003811836242676e+00,-2.766015529632568359e-01,5.205579847097396851e-02,7.428559064865112305e-01,-1.960034817457199097e-01,-1.452696442604064941e+00,-1.814926117658615112e-01,9.627354145050048828e-01,-1.921801269054412842e-01,1.326258182525634766e-01,-4.457726776599884033e-01
2.067704916000366211e+00,-3.826605081558227539e+00,9.927275776863098145e-01,-2.535425359383225441e-03,-1.223518420010805130e-02,-7.610917687416076660e-01,6.485238671302795410e-01,-2.339512705802917480e-01,1.611851751804351807e-01,1.915280669927597046e-01,5.330020785331726074e-01,-1.247106939554214478e-01,-2.947315573692321777e-01,-2.664874196052551270e-01,-1.983223259449005127e-01,-1.239345297217369080e-01,5.097640752792358398e-01,1.809012740850448608e-01,-3.283409774303436279e-01,-2.781949937343597412e-03,-1.238234620541334152e-02,1.483109444379806519e-01,-9.404724091291427612e-02,1.545788288116455078e+00,-9.633859246969223022e-02,1.025046944618225098e+00,-2.758985161781311035e-01,5.336653068661689758e-02,7.462878227233886719e-01,-1.920399367809295654e-01,-1.453369140625000000e+00,-1.912175714969635010e-01,9.643633365631103516e-01,-1.912871897220611572e-01,1.331542879343032837e-01,-4.460939466953277588e-01
2.066686868667602539e+00,-3.827280998229980469e+00,9.926069378852844238e-01,-2.623224863782525063e-03,-1.288305316120386124e-02,-7.604325413703918457e-01,6.492838263511657715e-01,-2.315483689308166504e-01,1.612354069948196411e-01,1.917783617973327637e-01,5.321990251541137695e-01,-1.253536641597747803e-01,-2.941695749759674072e-01,-2.646888494491577148e-01,-1.990525275468826294e-01,-1.258809715509414673e-01,5.118985176086425781e-01,1.805598288774490356e-01,-3.304971754550933838e-01,-5.147831514477729797e-03,-1.189774088561534882e-02,1.466352790594100952e-01,-9.574784338474273682e-02,1.547898650169372559e+00,-9.686736762523651123e-02,1.024616956710815430e+00,-2.765720188617706299e-01,5.310312286019325256e-02,7.463830113410949707e-01,-1.884030997753143311e-01,-1.454824805259704590e+00,-2.011041492223739624e-01,9.656288027763366699e-01,-1.864310353994369507e-01,1.328507959842681885e-01,-4.436595737934112549e-01
2.065513849258422852e+00,-3.828083753585815430e+00,9.919715523719787598e-01,-4.187190439552068710e-03,-1.477854046970605850e-02,-7.598757743835449219e-01,6.498868465423583984e-01,-2.326087504625320435e-01,1.633512526750564575e-01,1.885819286108016968e-01,5.447970628738403320e-01,-1.270712614059448242e-01,-3.012449741363525391e-01,-2.664738595485687256e-01,-2.009424418210983276e-01,-1.235212758183479309e-01,5.269284844398498535e-01,1.812374144792556763e-01,-3.397040367126464844e-01,-6.541470997035503387e-03,-1.150181889533996582e-02,1.484562307596206665e-01,-9.760080277919769287e-02,1.550617456436157227e+00,-9.857191890478134155e-02,1.025705575942993164e+00,-2.779114246368408203e-01,5.200644209980964661e-02,7.442714571952819824e-01,-1.846562325954437256e-01,-1.457156896591186523e+00,-2.085934877395629883e-01,9.676897525787353516e-01,-1.808260977268218994e-01,1.311687231063842773e-01,-4.431609511375427246e-01
2.064165115356445312e+00,-3.828994274139404297e+00,9.921464920043945312e-01,-3.352673025801777840e-03,-1.431276462972164154e-02,-7.593604326248168945e-01,6.505041122436523438e-01,-2.277828007936477661e-01,1.628684848546981812e-01,1.904614865779876709e-01,5.350955128669738770e-01,-1.280105710029602051e-01,-2.963135242462158203e-01,-2.622458338737487793e-01,-1.998255699872970581e-01,-1.282310038805007935e-01,5.207011103630065918e-01,1.797115206718444824e-01,-3.378533720970153809e-01,-7.885454222559928894e-03,-1.097197365015745163e-02,1.431380957365036011e-01,-9.523132443428039551e-02,1.552569150924682617e+00,-9.709011763334274292e-02,1.025747418403625488e+00,-2.807599008083343506e-01,5.149393901228904724e-02,7.436945438385009766e-01,-1.810934394598007202e-01,-1.459718704223632812e+00,-2.139951288700103760e-01,9.693008065223693848e-01,-1.781069189310073853e-01,1.302109658718109131e-01,-4.457223117351531982e-01
2.062646389007568359e+00,-3.829956531524658203e+00,9.914570450782775879e-01,-5.178305320441722870e-03,-1.632394641637802124e-02,-7.588973045349121094e-01,6.509851217269897461e-01,-2.275542318820953369e-01,1.653251647949218750e-01,1.869948208332061768e-01,5.471448898315429688e-01,-1.304961293935775757e-01,-3.033917844295501709e-01,-2.630127966403961182e-01,-2.012078166007995605e-01,-1.262758970260620117e-01,5.357960462570190430e-01,1.798742711544036865e-01,-3.471903204917907715e-01,-9.063172154128551483e-03,-1.112150680273771286e-02,1.447491347789764404e-01,-8.936296403408050537e-02,1.552596092224121094e+00,-8.705009520053863525e-02,1.024228096008300781e+00,-2.818080782890319824e-01,5.036006867885589600e-02,7.446030974388122559e-01,-1.765471398830413818e-01,-1.461670279502868652e+00,-2.191917449235916138e-01,9.696779847145080566e-01,-1.732545346021652222e-01,1.282913684844970703e-01,-4.520547389984130859e-01
2.060939788818359375e+00,-3.830798864364624023e+00,9.914132952690124512e-01,-4.713915288448333740e-03,-1.609548181295394897e-02,-7.583104372024536133e-01,6.516778469085693359e-01,-2.228282094001770020e-01,1.655275672674179077e-01,1.879389882087707520e-01,5.390055775642395020e-01,-1.319900602102279663e-01,-2.992095351219177246e-01,-2.590319216251373291e-01,-1.999021470546722412e-01,-1.310143768787384033e-01,5.318732857704162598e-01,1.776776611804962158e-01,-3.463737666606903076e-01,-1.057638227939605713e-02,-1.117382571101188660e-02,1.401343643665313721e-01,-7.996211200952529907e-02,1.552207708358764648e+00,-7.290434092283248901e-02,1.019151687622070312e+00,-2.792477309703826904e-01,5.183243006467819214e-02,7.488935589790344238e-01,-1.705643832683563232e-01,-1.462842822074890137e+00,-2.281956821680068970e-01,9.671126604080200195e-01,-1.659659147262573242e-01,1.269960999488830566e-01,-4.599708616733551025e-01
2.059009552001953125e+00,-3.831600189208984375e+00,9.903444647789001465e-01,-6.854680366814136505e-03,-1.849862933158874512e-02,-7.576519846916198730e-01,6.523605585098266602e-01,-2.236540764570236206e-01,1.685866564512252808e-01,1.830783635377883911e-01,5.539695620536804199e-01,-1.348570287227630615e-01,-3.072639107704162598e-01,-2.610456049442291260e-01,-2.016353309154510498e-01,-1.288195848464965820e-01,5.509002804756164551e-01,1.773380190134048462e-01,-3.574325144290924072e-01,-1.146445423364639282e-02,-1.195338461548089981e-02,1.437615901231765747e-01,-7.133015990257263184e-02,1.551467418670654297e+00,-5.858069285750389099e-02,1.014795422554016113e+00,-2.735388278961181641e-01,5.203291773796081543e-02,7.537250518798828125e-01,-1.626006811857223511e-01,-1.463614821434020996e+00,-2.409462332725524902e-01,9.637425541877746582e-01,-1.623703390359878540e-01,1.254194080829620361e-01,-4.671321809291839600e-01
2.056816339492797852e+00,-3.832336425781250000e+00,9.899328351020812988e-01,-6.742301397025585175e-03,-1.852561347186565399e-02,-7.568271756172180176e-01,6.533176898956298828e-01,-2.210964411497116089e-01,1.699310094118118286e-01,1.819849908351898193e-01,5.501501560211181641e-01,-1.366818398237228394e-01,-3.046272993087768555e-01,-2.583024501800537109e-01,-2.001516073942184448e-01,-1.327042281627655029e-01,5.508838295936584473e-01,1.752341389656066895e-01,-3.586539626121520996e-01,-1.265868451446294785e-02,-1.252786442637443542e-02,1.411565244197845459e-01,-6.320651620626449585e-02,1.551132440567016602e+00,-4.574329033493995667e-02,1.007994174957275391e+00,-2.681451439857482910e-01,5.431261658668518066e-02,7.590878605842590332e-01,-1.536640673875808716e-01,-1.463545560836791992e+00,-2.549044191837310791e-01,9.584770202636718750e-01,-1.598865985870361328e-01,1.247419714927673340e-01,-4.753709435462951660e-01
2.054411888122558594e+00,-3.833104372024536133e+00,9.886894226074218750e-01,-9.252772666513919830e-03,-2.107966318726539612e-02,-7.560377717018127441e-01,6.541230082511901855e-01,-2.231161892414093018e-01,1.742196828126907349e-01,1.761844158172607422e-01,5.679726004600524902e-01,-1.397276669740676880e-01,-3.134738802909851074e-01,-2.598651647567749023e-01,-2.011394053697586060e-01,-1.302224844694137573e-01,5.711678862571716309e-01,1.751358509063720703e-01,-3.706442415714263916e-01,-1.318952348083257675e-02,-1.354848779737949371e-02,1.460051387548446655e-01,-5.603426694869995117e-02,1.549579620361328125e+00,-3.346648439764976501e-02,1.001943588256835938e+00,-2.623733580112457275e-01,5.417462438344955444e-02,7.619096040725708008e-01,-1.445671916007995605e-01,-1.463160395622253418e+00,-2.677226364612579346e-01,9.542586803436279297e-01,-1.586092561483383179e-01,1.228317543864250183e-01,-4.843537211418151855e-01
2.051834344863891602e+00,-3.833797931671142578e+00,9.883647561073303223e-01,-9.465451352298259735e-03,-2.084625326097011566e-02,-7.552791833877563477e-01,6.550031900405883789e-01,-2.212866693735122681e-01,1.771782040596008301e-01,1.749416142702102661e-01,5.652264952659606934e-01,-1.417399644851684570e-01,-3.107099235057830811e-01,-2.553648948669433594e-01,-1.981725245714187622e-01,-1.353564262390136719e-01,5.692604184150695801e-01,1.728809177875518799e-01,-3.711632192134857178e-01,-1.382890064269304276e-02,-1.353507209569215775e-02,1.432925760746002197e-01,-5.023366585373878479e-02,1.547000885009765625e+00,-2.442967891693115234e-02,9.938305616378784180e-01,-2.563349306583404541e-01,5.655563995242118835e-02,7.659586071968078613e-01,-1.366830617189407349e-01,-1.462060332298278809e+00,-2.765285372734069824e-01,9.500660300254821777e-01,-1.539649069309234619e-01,1.220392063260078430e-01,-4.941269755363464355e-01
2.049139976501464844e+00,-3.834416866302490234e+00,9.872140884399414062e-01,-1.216482277959585190e-02,-2.328187413513660431e-02,-7.546657323837280273e-01,6.555833816528320312e-01,-2.238011360168457031e-01,1.823553591966629028e-01,1.688596755266189575e-01,5.835622549057006836e-01,-1.452096253633499146e-01,-3.186775743961334229e-01,-2.557872533798217773e-01,-1.981118321418762207e-01,-1.335649490356445312e-01,5.879259109497070312e-01,1.723590493202209473e-01,-3.824309706687927246e-01,-1.389810163527727127e-02,-1.429399847984313965e-02,1.482156217098236084e-01,-4.529673233628273010e-02,1.544350504875183105e+00,-1.754745095968246460e-02,9.884260296821594238e-01,-2.499253153800964355e-01,5.684798955917358398e-02,7.666669487953186035e-01,-1.310948729515075684e-01,-1.460841178894042969e+00,-2.837346494197845459e-01,9.476265311241149902e-01,-1.506913304328918457e-01,1.215984150767326355e-01,-4.983290135860443115e-01
2.046202659606933594e+00,-3.834842443466186523e+00,9.870771169662475586e-01,-1.246992498636245728e-02,-2.269457653164863586e-02,-7.542344927787780762e-01,6.560943722724914551e-01,-2.225305289030075073e-01,1.866018474102020264e-01,1.680083274841308594e-01,5.805673599243164062e-01,-1.476071476936340332e-01,-3.146213889122009277e-01,-2.502558827400207520e-01,-1.932896971702575684e-01,-1.385822743177413940e-01,5.831373929977416992e-01,1.696771681308746338e-01,-3.814564943313598633e-01,-1.418352592736482620e-02,-1.393255218863487244e-02,1.459638327360153198e-01,-3.889064118266105652e-02,1.542324542999267578e+00,-1.042040809988975525e-02,9.823079109191894531e-01,-2.443342059850692749e-01,5.895395576953887939e-02,7.662996649742126465e-01,-1.285741925239562988e-01,-1.458712339401245117e+00,-2.888448536396026611e-01,9.447234272956848145e-01,-1.487456411123275757e-01,1.210805177688598633e-01,-5.013296008110046387e-01
2.043053388595581055e+00,-3.835119247436523438e+00,9.867042899131774902e-01,-1.399791985750198364e-02,-2.310781180858612061e-02,-7.540007829666137695e-01,6.563176512718200684e-01,-2.222792655229568481e-01,1.925393491983413696e-01,1.662751138210296631e-01,5.853877663612365723e-01,-1.506448984146118164e-01,-3.144785463809967041e-01,-2.458039671182632446e-01,-1.888509839773178101e-01,-1.412609219551086426e-01,5.855332612991333008e-01,1.673749834299087524e-01,-3.841663002967834473e-01,-1.427792105823755264e-02,-1.355369202792644501e-02,1.470507383346557617e-01,-3.343301266431808472e-02,1.540369868278503418e+00,-5.053145810961723328e-03,9.790065288543701172e-01,-2.405669391155242920e-01,5.988797917962074280e-02,7.656217813491821289e-01,-1.286038160324096680e-01,-1.456477403640747070e+00,-2.905757725238800049e-01,9.428928494453430176e-01,-1.491103023290634155e-01,1.188242360949516296e-01,-5.034253597259521484e-01
